State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Moong(Green Gram),218,71
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Onion,351,7244
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Other  Rabi pulses,41,9
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Ragi,868,1961
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Rice,25822,69177
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Sesamum,1071,698
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Sunflower,1912,1115
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Urad,314,199
Andhra Pradesh,CHITTOOR,2004,Rabi       ,Wheat,2,
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Banana,586,30560
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Cashewnut,119,25
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Coconut ,4165,31934060
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Coriander,125,30
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Potato,1892,18727
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Sugarcane,21928,1865393
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Sweet potato,211,434
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Tobacco,4,4
Andhra Pradesh,CHITTOOR,2004,Whole Year ,Turmeric,88,794
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Arhar/Tur,7752,1869
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Bajra,1860,2217
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Castor seed,368,269
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Cotton(lint),4,4
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Dry chillies,459,858
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Groundnut,177541,130670
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Horse-gram,3713,1504
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Jowar,1825,1221
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Maize,417,2150
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Mesta,2,18
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Moong(Green Gram),511,354
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Onion,254,4762
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Other Kharif pulses,3614,868
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Ragi,9199,11269
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Rice,16240,37173
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Sesamum,185,31
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Small millets,1834,588
Andhra Pradesh,CHITTOOR,2005,Kharif     ,Urad,212,73
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Bajra,58,69
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Dry chillies,2159,7967
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Groundnut,17796,44223
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Horse-gram,1932,730
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Jowar,33,57
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Linseed,5,2
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Maize,356,2660
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Moong(Green Gram),70,21
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Onion,253,6018
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Other  Rabi pulses,27,6
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Ragi,1097,1748
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Rice,66351,193612
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Sesamum,365,246
Andhra Pradesh,CHITTOOR,2005,Rabi       ,Urad,98,62
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Banana,468,25070
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Cashewnut,119,32
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Coconut ,3914,15729168
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Coriander,110,49
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Potato,1312,12841
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Sugarcane,22453,1972429
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Sunflower,2445,1436
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Sweet potato,249,1102
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Tobacco,7,7
Andhra Pradesh,CHITTOOR,2005,Whole Year ,Turmeric,52,394
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Arhar/Tur,5496,1533
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Bajra,1456,942
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Castor seed,297,149
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Dry chillies,413,1104
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Groundnut,87185,46470
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Horse-gram,5600,2694
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Jowar,966,751
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Maize,386,1378
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Mesta,2,18
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Moong(Green Gram),284,35
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Onion,206,3454
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Other Kharif pulses,2434,572
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Ragi,8605,7374
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Rice,17049,42520
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Sesamum,222,57
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Small millets,1189,292
Andhra Pradesh,CHITTOOR,2006,Kharif     ,Urad,144,55
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Arhar/Tur,2,1
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Bajra,30,19
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Dry chillies,2405,8975
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Groundnut,18109,52842
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Horse-gram,2627,1532
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Jowar,29,35
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Linseed,4,1
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Maize,788,5971
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Moong(Green Gram),144,54
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Onion,189,4612
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Other  Rabi pulses,34,18
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Ragi,917,1265
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Rice,29164,85101
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Sesamum,264,149
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Urad,426,333
Andhra Pradesh,CHITTOOR,2006,Rabi       ,Wheat,4,1
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Banana,556,27205
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Cashewnut,117,31
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Coconut ,4307,34924554
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Coriander,155,52
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Potato,1429,12086
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Sugarcane,37965,3496956
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Sunflower,5492,3852
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Sweet potato,246,1351
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Tobacco,114,134
Andhra Pradesh,CHITTOOR,2006,Whole Year ,Turmeric,81,635
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Arhar/Tur,7000,1000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Bajra,2000,3000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Dry chillies,1000,1000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Groundnut,146000,246000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Horse-gram,4000,2000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Jowar,1000,1000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Maize,1000,3000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Moong(Green Gram),1000,
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Other Kharif pulses,2000,1000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Ragi,8000,6000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Rice,15000,42000
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Small millets,1000,
Andhra Pradesh,CHITTOOR,2007,Kharif     ,Sunflower,1000,
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Dry chillies,2000,7000
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Groundnut,21000,57000
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Horse-gram,2000,1000
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Maize,1000,4000
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Ragi,1000,1000
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Rice,37000,116000
Andhra Pradesh,CHITTOOR,2007,Rabi       ,Sunflower,5000,6000
Andhra Pradesh,CHITTOOR,2007,Whole Year ,Sugarcane,30000,2819000
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Arhar/Tur,7173,2554
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Bajra,1714,3286
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Castor seed,499,376
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Cotton(lint),24,37
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Dry chillies,514,1276
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Groundnut,171653,84110
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Horse-gram,2238,1256
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Jowar,1205,812
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Maize,843,3937
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Moong(Green Gram),482,188
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Onion,289,4856
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Other Kharif pulses,1607,783
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Ragi,7179,4142
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Rice,17596,46242
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Sesamum,236,46
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Small millets,848,241
Andhra Pradesh,CHITTOOR,2008,Kharif     ,Urad,303,110
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Bajra,9,17
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Dry chillies,2500,5155
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Gram,19,74
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Groundnut,17250,46506
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Horse-gram,1318,1078
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Maize,957,8450
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Moong(Green Gram),191,65
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Onion,171,4081
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Ragi,812,1522
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Rice,37927,118636
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Sesamum,329,143
Andhra Pradesh,CHITTOOR,2008,Rabi       ,Urad,376,252
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Banana,708,22390
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Cashewnut,90,26
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Coconut ,3915,35594856
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Coriander,102,42
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Potato,1374,12392
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Sugarcane,26916,2263880
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Sunflower,3183,2015
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Sweet potato,110,628
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Tapioca,3,37
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Tobacco,225,359
Andhra Pradesh,CHITTOOR,2008,Whole Year ,Turmeric,64,646
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Arhar/Tur,6406,1377
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Bajra,2859,3336
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Castor seed,278,138
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Cotton(lint),66,94
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Dry chillies,591,1415
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Groundnut,123097,71889
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Horse-gram,11704,7970
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Jowar,1302,1413
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Maize,1326,4915
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Moong(Green Gram),601,154
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Onion,197,3190
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Other Kharif pulses,1766,512
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Ragi,8370,10437
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Rice,19758,56192
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Sesamum,146,36
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Small millets,908,289
Andhra Pradesh,CHITTOOR,2009,Kharif     ,Urad,307,91
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Arhar/Tur,262,56
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Bajra,17,20
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Dry chillies,2297,7695
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Gram,2,2
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Groundnut,16334,58966
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Horse-gram,2244,1696
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Maize,611,4466
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Moong(Green Gram),159,63
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Onion,163,4015
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Ragi,873,1913
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Rice,35155,113937
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Sesamum,557,185
Andhra Pradesh,CHITTOOR,2009,Rabi       ,Urad,646,478
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Banana,769,40826
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Cashewnut,98,29
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Coconut ,3893,22798170
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Coriander,125,64
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Potato,1402,12099
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Sugarcane,27193,2261081
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Sunflower,3280,2647
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Sweet potato,226,1332
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Tapioca,10,131
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Tobacco,301,508
Andhra Pradesh,CHITTOOR,2009,Whole Year ,Turmeric,32,387
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Arhar/Tur,10943,1182
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Bajra,3081,5882
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Castor seed,180,158
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Cotton(lint),235,98
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Groundnut,148596,159741
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Horse-gram,4010,1941
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Jowar,1357,852
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Maize,970,4969
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Mesta,2,18
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Moong(Green Gram),845,268
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Onion,178,3535
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Other Kharif pulses,1912,541
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Ragi,6849,9876
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Rice,18019,53639
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Sesamum,203,34
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Small millets,572,165
Andhra Pradesh,CHITTOOR,2010,Kharif     ,Urad,608,257
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Arhar/Tur,10,1
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Bajra,15,29
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Dry chillies,2034,4153
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Groundnut,13361,31332
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Horse-gram,1774,1151
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Linseed,18,
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Maize,539,4914
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Moong(Green Gram),335,118
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Onion,196,5274
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Ragi,847,1266
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Rapeseed &Mustard,16,39
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Rice,43558,131502
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Sesamum,334,118
Andhra Pradesh,CHITTOOR,2010,Rabi       ,Urad,1126,601
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Banana,923,46782
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Cashewnut,100,24
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Coriander,113,77
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Potato,1138,10817
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Sugarcane,27719,2311342
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Sunflower,1048,578
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Sweet potato,239,3062
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Tapioca,15,99
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Tobacco,130,229
Andhra Pradesh,CHITTOOR,2010,Whole Year ,Turmeric,47,369
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Arhar/Tur,8019,1203
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Bajra,2353,4958
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Castor seed,175,11
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Cotton(lint),400,65
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Cowpea(Lobia),1078,347
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Groundnut,132056,82799
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Horse-gram,3394,1806
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Jowar,65,80
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Maize,930,3084
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Moong(Green Gram),506,325
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Onion,180,2594
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Other Kharif pulses,2102,671
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Ragi,6608,7203
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Rice,17342,55719
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Sesamum,88,20
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Small millets,379,128
Andhra Pradesh,CHITTOOR,2011,Kharif     ,Urad,388,207
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Arhar/Tur,12,2
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Bajra,2,4
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Cowpea(Lobia),9,7
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Dry chillies,1897,2474
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Gram,2,1
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Groundnut,14103,45637
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Horse-gram,1621,1149
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Linseed,11,2
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Maize,877,6805
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Moong(Green Gram),270,161
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Onion,196,4013
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Other  Rabi pulses,17,5
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Ragi,693,1398
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Rice,33764,113211
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Sesamum,284,146
Andhra Pradesh,CHITTOOR,2011,Rabi       ,Urad,2528,1772
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Banana,886,55948
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Cashewnut,76,19
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Coconut ,3663,29376960
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Coriander,74,43
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Potato,1151,15206
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Sugarcane,28405,2577106
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Sunflower,1342,927
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Sweet potato,288,3490
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Tapioca,10,100
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Tobacco,51,82
Andhra Pradesh,CHITTOOR,2011,Whole Year ,Turmeric,31,255
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Arhar/Tur,7594,1268
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Bajra,1681,4211
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Brinjal,875,18642
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Cabbage,106,1200
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Cashewnut,75,20
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Castor seed,192,73
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Cotton(lint),317,405
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Cowpea(Lobia),999,276
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Grapes,30,546
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Groundnut,135619,86932
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Horse-gram,3473,2414
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Jowar,41,
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Lemon,48,427
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Maize,1078,4375
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Mango,56760,502212
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Moong(Green Gram),389,215
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Onion,153,2921
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Other Kharif pulses,1791,480
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Papaya,558,60785
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Pome Granet,65,872
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Potato,240,3618
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Ragi,6616,5776
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Rice,12952,45241
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Sapota,186,2455
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Sesamum,55,13
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Small millets,228,67
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Soyabean,11,20
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Sugarcane,28106,2491232
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Sunflower,82,62
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Sweet potato,44,503
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Tomato,8521,143886
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Turmeric,17,190
Andhra Pradesh,CHITTOOR,2012,Kharif     ,Urad,268,253
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Arhar/Tur,13,2
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Bajra,5,13
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Brinjal,729,15531
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Cabbage,179,2027
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Coriander,49,29
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Cotton(lint),226,288
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Cowpea(Lobia),19,17
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Dry chillies,1702,3877
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Gram,17,13
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Groundnut,14610,39725
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Horse-gram,2260,1383
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Maize,547,3876
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Moong(Green Gram),236,159
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Onion,193,2745
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Other  Rabi pulses,10,12
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Potato,845,12739
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Ragi,704,1050
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Rice,34557,126168
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Sesamum,347,198
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Sunflower,812,414
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Sweet potato,186,2127
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Tobacco,55,78
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Tomato,4908,106037
Andhra Pradesh,CHITTOOR,2012,Rabi       ,Urad,1621,1598
Andhra Pradesh,CHITTOOR,2012,Whole Year ,Coconut ,3351,28899000
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Arhar/Tur,7601,1923
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Bajra,1789,3907
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Brinjal,919,19001
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Cabbage,114,2140
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Cashewnut,75,24
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Castor seed,228,107
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Coriander,27,16
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Cotton(lint),157,391
Andhra Pradesh,CHITTOOR,2013,Kharif     ,Cowpea(Lobia),1116,317
